condition,batch,trial,steps
punishment_0.25,12,62,130
punishment_0.25,12,63,150
punishment_0.25,12,64,34
punishment_0.25,12,65,150
punishment_0.25,12,66,150
punishment_0.25,12,67,62
punishment_0.25,12,68,150
punishment_0.25,12,69,150
punishment_0.25,12,70,77
punishment_0.25,12,71,150
punishment_0.25,12,72,62
punishment_0.25,12,73,150
punishment_0.25,12,74,28
punishment_0.25,12,75,117
punishment_0.25,12,76,40
punishment_0.25,12,77,130
punishment_0.25,12,78,46
punishment_0.25,12,79,77
punishment_0.25,12,80,37
punishment_0.25,12,81,46
punishment_0.25,12,82,150
punishment_0.25,12,83,78
punishment_0.25,12,84,33
punishment_0.25,12,85,78
punishment_0.25,12,86,127
punishment_0.25,12,87,15
punishment_0.25,12,88,25
punishment_0.25,12,89,62
punishment_0.25,12,90,67
punishment_0.25,12,91,35
punishment_0.25,12,92,56
punishment_0.25,12,93,28
punishment_0.25,12,94,40
punishment_0.25,12,95,101
punishment_0.25,12,96,32
punishment_0.25,12,97,60
punishment_0.25,12,98,19
punishment_0.25,12,99,60
punishment_0.25,12,100,18
punishment_0.25,12,101,89
punishment_0.25,12,102,127
punishment_0.25,12,103,85
punishment_0.25,12,104,67
punishment_0.25,12,105,49
punishment_0.25,12,106,59
punishment_0.25,12,107,91
punishment_0.25,12,108,33
punishment_0.25,12,109,43
punishment_0.25,12,110,26
punishment_0.25,12,111,28
punishment_0.25,12,112,69
punishment_0.25,12,113,80
punishment_0.25,12,114,34
punishment_0.25,12,115,30
punishment_0.25,12,116,28
punishment_0.25,12,117,67
punishment_0.25,12,118,32
punishment_0.25,12,119,24
punishment_0.25,12,120,51
punishment_0.25,12,121,60
punishment_0.25,12,122,36
punishment_0.25,12,123,36
punishment_0.25,12,124,68
punishment_0.25,12,125,18
punishment_0.25,12,126,37
punishment_0.25,12,127,36
punishment_0.25,12,128,22
punishment_0.25,12,129,68
punishment_0.25,12,130,25
punishment_0.25,12,131,24
punishment_0.25,12,132,18
punishment_0.25,12,133,22
punishment_0.25,12,134,65
punishment_0.25,12,135,22
punishment_0.25,12,136,18
punishment_0.25,12,137,12
punishment_0.25,12,138,38
punishment_0.25,12,139,17
punishment_0.25,12,140,16
punishment_0.25,12,141,13
punishment_0.25,12,142,21
punishment_0.25,12,143,17
punishment_0.25,12,144,61
punishment_0.25,12,145,24
punishment_0.25,12,146,12
punishment_0.25,12,147,22
punishment_0.25,12,148,25
punishment_0.25,12,149,19
punishment_0.25,12,150,23
punishment_0.25,13,1,150
punishment_0.25,13,2,150
punishment_0.25,13,3,150
punishment_0.25,13,4,150
punishment_0.25,13,5,150
punishment_0.25,13,6,150
punishment_0.25,13,7,150
punishment_0.25,13,8,150
punishment_0.25,13,9,150
punishment_0.25,13,10,150
punishment_0.25,13,11,106
punishment_0.25,13,12,150
punishment_0.25,13,13,150
punishment_0.25,13,14,150
punishment_0.25,13,15,150
punishment_0.25,13,16,53
punishment_0.25,13,17,150
punishment_0.25,13,18,150
punishment_0.25,13,19,150
punishment_0.25,13,20,78
punishment_0.25,13,21,150
punishment_0.25,13,22,150
punishment_0.25,13,23,150
punishment_0.25,13,24,150
punishment_0.25,13,25,150
punishment_0.25,13,26,150
punishment_0.25,13,27,150
punishment_0.25,13,28,150
punishment_0.25,13,29,150
punishment_0.25,13,30,150
punishment_0.25,13,31,150
punishment_0.25,13,32,150
punishment_0.25,13,33,37
punishment_0.25,13,34,150
punishment_0.25,13,35,150
punishment_0.25,13,36,150
punishment_0.25,13,37,150
punishment_0.25,13,38,150
punishment_0.25,13,39,150
punishment_0.25,13,40,150
punishment_0.25,13,41,150
punishment_0.25,13,42,150
punishment_0.25,13,43,150
punishment_0.25,13,44,91
punishment_0.25,13,45,150
punishment_0.25,13,46,129
punishment_0.25,13,47,150
punishment_0.25,13,48,26
punishment_0.25,13,49,28
punishment_0.25,13,50,150
punishment_0.25,13,51,150
punishment_0.25,13,52,48
punishment_0.25,13,53,150
punishment_0.25,13,54,150
punishment_0.25,13,55,150
punishment_0.25,13,56,86
punishment_0.25,13,57,150
punishment_0.25,13,58,150
punishment_0.25,13,59,150
punishment_0.25,13,60,150
punishment_0.25,13,61,150
punishment_0.25,13,62,137
punishment_0.25,13,63,150
punishment_0.25,13,64,150
punishment_0.25,13,65,150
punishment_0.25,13,66,68
punishment_0.25,13,67,150
punishment_0.25,13,68,150
punishment_0.25,13,69,81
punishment_0.25,13,70,81
punishment_0.25,13,71,150
punishment_0.25,13,72,150
punishment_0.25,13,73,120
punishment_0.25,13,74,150
punishment_0.25,13,75,150
punishment_0.25,13,76,138
punishment_0.25,13,77,142
punishment_0.25,13,78,150
punishment_0.25,13,79,150
punishment_0.25,13,80,150
punishment_0.25,13,81,150
punishment_0.25,13,82,93
punishment_0.25,13,83,150
punishment_0.25,13,84,139
punishment_0.25,13,85,150
punishment_0.25,13,86,75
punishment_0.25,13,87,73
punishment_0.25,13,88,82
punishment_0.25,13,89,42
punishment_0.25,13,90,145
punishment_0.25,13,91,150
punishment_0.25,13,92,150
punishment_0.25,13,93,150
punishment_0.25,13,94,76
punishment_0.25,13,95,150
punishment_0.25,13,96,150
punishment_0.25,13,97,108
punishment_0.25,13,98,150
punishment_0.25,13,99,139
punishment_0.25,13,100,124
punishment_0.25,13,101,122
punishment_0.25,13,102,150
punishment_0.25,13,103,150
punishment_0.25,13,104,21
punishment_0.25,13,105,101
punishment_0.25,13,106,74
punishment_0.25,13,107,150
punishment_0.25,13,108,150
punishment_0.25,13,109,50
punishment_0.25,13,110,88
punishment_0.25,13,111,55
punishment_0.25,13,112,150
punishment_0.25,13,113,150
punishment_0.25,13,114,42
punishment_0.25,13,115,49
punishment_0.25,13,116,42
punishment_0.25,13,117,36
punishment_0.25,13,118,150
punishment_0.25,13,119,87
punishment_0.25,13,120,93
punishment_0.25,13,121,101
punishment_0.25,13,122,137
punishment_0.25,13,123,150
punishment_0.25,13,124,133
punishment_0.25,13,125,17
punishment_0.25,13,126,56
punishment_0.25,13,127,38
punishment_0.25,13,128,113
punishment_0.25,13,129,33
punishment_0.25,13,130,78
punishment_0.25,13,131,101
punishment_0.25,13,132,78
punishment_0.25,13,133,120
punishment_0.25,13,134,150
punishment_0.25,13,135,91
punishment_0.25,13,136,150
punishment_0.25,13,137,58
punishment_0.25,13,138,80
punishment_0.25,13,139,87
punishment_0.25,13,140,57
punishment_0.25,13,141,150
punishment_0.25,13,142,150
punishment_0.25,13,143,71
punishment_0.25,13,144,150
punishment_0.25,13,145,72
punishment_0.25,13,146,81
punishment_0.25,13,147,70
punishment_0.25,13,148,89
punishment_0.25,13,149,17
punishment_0.25,13,150,69
punishment_0.25,14,1,150
punishment_0.25,14,2,131
punishment_0.25,14,3,150
punishment_0.25,14,4,150
punishment_0.25,14,5,150
punishment_0.25,14,6,150
punishment_0.25,14,7,140
punishment_0.25,14,8,150
punishment_0.25,14,9,150
punishment_0.25,14,10,150
punishment_0.25,14,11,150
punishment_0.25,14,12,150
punishment_0.25,14,13,150
punishment_0.25,14,14,150
punishment_0.25,14,15,150
punishment_0.25,14,16,150
punishment_0.25,14,17,150
punishment_0.25,14,18,74
punishment_0.25,14,19,150
punishment_0.25,14,20,150
punishment_0.25,14,21,150
punishment_0.25,14,22,150
punishment_0.25,14,23,150
punishment_0.25,14,24,150
punishment_0.25,14,25,150
punishment_0.25,14,26,150
punishment_0.25,14,27,150
punishment_0.25,14,28,140
punishment_0.25,14,29,150
punishment_0.25,14,30,150
punishment_0.25,14,31,150
punishment_0.25,14,32,90
punishment_0.25,14,33,150
punishment_0.25,14,34,150
punishment_0.25,14,35,150
punishment_0.25,14,36,150
punishment_0.25,14,37,150
punishment_0.25,14,38,150
punishment_0.25,14,39,150
punishment_0.25,14,40,150
punishment_0.25,14,41,150
punishment_0.25,14,42,150
punishment_0.25,14,43,150
punishment_0.25,14,44,150
punishment_0.25,14,45,86
punishment_0.25,14,46,150
punishment_0.25,14,47,150
punishment_0.25,14,48,150
punishment_0.25,14,49,113
punishment_0.25,14,50,150
punishment_0.25,14,51,139
punishment_0.25,14,52,150
punishment_0.25,14,53,150
punishment_0.25,14,54,33
punishment_0.25,14,55,150
punishment_0.25,14,56,131
punishment_0.25,14,57,107
punishment_0.25,14,58,150
punishment_0.25,14,59,150
punishment_0.25,14,60,146
punishment_0.25,14,61,150
punishment_0.25,14,62,150
punishment_0.25,14,63,40
punishment_0.25,14,64,150
punishment_0.25,14,65,142
punishment_0.25,14,66,150
punishment_0.25,14,67,75
punishment_0.25,14,68,150
punishment_0.25,14,69,150
punishment_0.25,14,70,150
punishment_0.25,14,71,43
punishment_0.25,14,72,144
punishment_0.25,14,73,150
punishment_0.25,14,74,150
punishment_0.25,14,75,150
punishment_0.25,14,76,44
punishment_0.25,14,77,150
punishment_0.25,14,78,150
punishment_0.25,14,79,150
punishment_0.25,14,80,150
punishment_0.25,14,81,150
punishment_0.25,14,82,150
punishment_0.25,14,83,58
punishment_0.25,14,84,103
punishment_0.25,14,85,26
punishment_0.25,14,86,27
punishment_0.25,14,87,47
punishment_0.25,14,88,47
punishment_0.25,14,89,50
punishment_0.25,14,90,150
punishment_0.25,14,91,81
punishment_0.25,14,92,56
punishment_0.25,14,93,61
punishment_0.25,14,94,83
punishment_0.25,14,95,75
punishment_0.25,14,96,65
punishment_0.25,14,97,32
punishment_0.25,14,98,127
punishment_0.25,14,99,44
punishment_0.25,14,100,17
punishment_0.25,14,101,92
punishment_0.25,14,102,27
punishment_0.25,14,103,47
punishment_0.25,14,104,45
punishment_0.25,14,105,55
punishment_0.25,14,106,33
punishment_0.25,14,107,76
punishment_0.25,14,108,20
punishment_0.25,14,109,66
punishment_0.25,14,110,54
punishment_0.25,14,111,65
punishment_0.25,14,112,150
punishment_0.25,14,113,13
punishment_0.25,14,114,117
punishment_0.25,14,115,33
punishment_0.25,14,116,37
punishment_0.25,14,117,71
punishment_0.25,14,118,23
punishment_0.25,14,119,34
punishment_0.25,14,120,39
punishment_0.25,14,121,30
punishment_0.25,14,122,30
punishment_0.25,14,123,50
punishment_0.25,14,124,57
punishment_0.25,14,125,47
punishment_0.25,14,126,84
punishment_0.25,14,127,46
punishment_0.25,14,128,24
punishment_0.25,14,129,28
punishment_0.25,14,130,22
punishment_0.25,14,131,14
punishment_0.25,14,132,54
punishment_0.25,14,133,15
punishment_0.25,14,134,39
punishment_0.25,14,135,12
punishment_0.25,14,136,12
punishment_0.25,14,137,44
punishment_0.25,14,138,25
punishment_0.25,14,139,26
punishment_0.25,14,140,27
punishment_0.25,14,141,41
punishment_0.25,14,142,25
punishment_0.25,14,143,8
punishment_0.25,14,144,52
punishment_0.25,14,145,17
punishment_0.25,14,146,14
punishment_0.25,14,147,10
punishment_0.25,14,148,40
punishment_0.25,14,149,13
punishment_0.25,14,150,38
punishment_0.25,15,1,150
punishment_0.25,15,2,150
punishment_0.25,15,3,150
punishment_0.25,15,4,150
punishment_0.25,15,5,150
punishment_0.25,15,6,150
punishment_0.25,15,7,150
punishment_0.25,15,8,150
punishment_0.25,15,9,150
punishment_0.25,15,10,150
punishment_0.25,15,11,150
punishment_0.25,15,12,74
punishment_0.25,15,13,150
punishment_0.25,15,14,150
punishment_0.25,15,15,150
punishment_0.25,15,16,59
punishment_0.25,15,17,150
punishment_0.25,15,18,150
punishment_0.25,15,19,150
punishment_0.25,15,20,150
punishment_0.25,15,21,42
punishment_0.25,15,22,150
punishment_0.25,15,23,150
punishment_0.25,15,24,110
punishment_0.25,15,25,140
punishment_0.25,15,26,150
punishment_0.25,15,27,150
punishment_0.25,15,28,135
punishment_0.25,15,29,150
punishment_0.25,15,30,53
punishment_0.25,15,31,144
punishment_0.25,15,32,150
punishment_0.25,15,33,150
punishment_0.25,15,34,76
punishment_0.25,15,35,150
punishment_0.25,15,36,138
punishment_0.25,15,37,30
punishment_0.25,15,38,40
punishment_0.25,15,39,150
punishment_0.25,15,40,80
punishment_0.25,15,41,122
punishment_0.25,15,42,57
punishment_0.25,15,43,39
punishment_0.25,15,44,35
punishment_0.25,15,45,11
punishment_0.25,15,46,34
punishment_0.25,15,47,77
punishment_0.25,15,48,48
punishment_0.25,15,49,25
punishment_0.25,15,50,39
punishment_0.25,15,51,66
punishment_0.25,15,52,23
punishment_0.25,15,53,83
punishment_0.25,15,54,57
punishment_0.25,15,55,58
punishment_0.25,15,56,104
punishment_0.25,15,57,132
punishment_0.25,15,58,48
punishment_0.25,15,59,62
punishment_0.25,15,60,53
punishment_0.25,15,61,29
punishment_0.25,15,62,48
punishment_0.25,15,63,52
punishment_0.25,15,64,14
punishment_0.25,15,65,24
punishment_0.25,15,66,38
punishment_0.25,15,67,16
punishment_0.25,15,68,15
punishment_0.25,15,69,32
punishment_0.25,15,70,49
punishment_0.25,15,71,29
punishment_0.25,15,72,23
punishment_0.25,15,73,55
punishment_0.25,15,74,30
punishment_0.25,15,75,29
punishment_0.25,15,76,65
punishment_0.25,15,77,55
punishment_0.25,15,78,25
punishment_0.25,15,79,33
punishment_0.25,15,80,22
punishment_0.25,15,81,56
punishment_0.25,15,82,55
punishment_0.25,15,83,33
punishment_0.25,15,84,17
punishment_0.25,15,85,24
punishment_0.25,15,86,39
punishment_0.25,15,87,22
punishment_0.25,15,88,36
punishment_0.25,15,89,80
punishment_0.25,15,90,23
punishment_0.25,15,91,38
punishment_0.25,15,92,15
punishment_0.25,15,93,16
punishment_0.25,15,94,20
punishment_0.25,15,95,23
punishment_0.25,15,96,10
punishment_0.25,15,97,29
punishment_0.25,15,98,12
punishment_0.25,15,99,27
punishment_0.25,15,100,32
punishment_0.25,15,101,18
punishment_0.25,15,102,11
punishment_0.25,15,103,23
punishment_0.25,15,104,52
punishment_0.25,15,105,58
punishment_0.25,15,106,48
punishment_0.25,15,107,19
punishment_0.25,15,108,25
punishment_0.25,15,109,50
punishment_0.25,15,110,11
punishment_0.25,15,111,14
punishment_0.25,15,112,33
punishment_0.25,15,113,21
punishment_0.25,15,114,14
punishment_0.25,15,115,11
punishment_0.25,15,116,10
punishment_0.25,15,117,13
punishment_0.25,15,118,18
punishment_0.25,15,119,21
punishment_0.25,15,120,26
punishment_0.25,15,121,12
punishment_0.25,15,122,29
punishment_0.25,15,123,26
punishment_0.25,15,124,17
punishment_0.25,15,125,21
punishment_0.25,15,126,39
punishment_0.25,15,127,31
punishment_0.25,15,128,8
punishment_0.25,15,129,30
punishment_0.25,15,130,29
punishment_0.25,15,131,13
punishment_0.25,15,132,14
punishment_0.25,15,133,10
punishment_0.25,15,134,20
punishment_0.25,15,135,32
punishment_0.25,15,136,25
punishment_0.25,15,137,23
punishment_0.25,15,138,19
punishment_0.25,15,139,28
punishment_0.25,15,140,8
punishment_0.25,15,141,25
punishment_0.25,15,142,19
punishment_0.25,15,143,22
punishment_0.25,15,144,9
punishment_0.25,15,145,17
punishment_0.25,15,146,19
punishment_0.25,15,147,15
punishment_0.25,15,148,22
punishment_0.25,15,149,39
punishment_0.25,15,150,10
punishment_0.25,16,1,150
punishment_0.25,16,2,150
punishment_0.25,16,3,150
punishment_0.25,16,4,150
punishment_0.25,16,5,150
punishment_0.25,16,6,150
punishment_0.25,16,7,150
punishment_0.25,16,8,150
punishment_0.25,16,9,150
punishment_0.25,16,10,150
punishment_0.25,16,11,150
punishment_0.25,16,12,150
punishment_0.25,16,13,150
punishment_0.25,16,14,150
punishment_0.25,16,15,150
punishment_0.25,16,16,150
punishment_0.25,16,17,150
punishment_0.25,16,18,150
punishment_0.25,16,19,150
punishment_0.25,16,20,123
punishment_0.25,16,21,82
punishment_0.25,16,22,150
punishment_0.25,16,23,92
punishment_0.25,16,24,150
punishment_0.25,16,25,150
punishment_0.25,16,26,150
punishment_0.25,16,27,150
punishment_0.25,16,28,150
punishment_0.25,16,29,150
punishment_0.25,16,30,150
punishment_0.25,16,31,124
punishment_0.25,16,32,135
punishment_0.25,16,33,150
punishment_0.25,16,34,150
punishment_0.25,16,35,66
punishment_0.25,16,36,150
punishment_0.25,16,37,27
punishment_0.25,16,38,150
punishment_0.25,16,39,146
punishment_0.25,16,40,123
punishment_0.25,16,41,47
punishment_0.25,16,42,60
punishment_0.25,16,43,71
punishment_0.25,16,44,140
punishment_0.25,16,45,150
punishment_0.25,16,46,150
punishment_0.25,16,47,150
punishment_0.25,16,48,73
punishment_0.25,16,49,18
punishment_0.25,16,50,33
punishment_0.25,16,51,150
punishment_0.25,16,52,44
punishment_0.25,16,53,22
punishment_0.25,16,54,68
punishment_0.25,16,55,116
punishment_0.25,16,56,36
punishment_0.25,16,57,32
punishment_0.25,16,58,85
punishment_0.25,16,59,82
punishment_0.25,16,60,32
punishment_0.25,16,61,78
punishment_0.25,16,62,59
punishment_0.25,16,63,30
punishment_0.25,16,64,135
punishment_0.25,16,65,22
punishment_0.25,16,66,92
punishment_0.25,16,67,22
punishment_0.25,16,68,25
punishment_0.25,16,69,21
punishment_0.25,16,70,138
punishment_0.25,16,71,74
punishment_0.25,16,72,150
punishment_0.25,16,73,81
punishment_0.25,16,74,53
punishment_0.25,16,75,28
punishment_0.25,16,76,27
punishment_0.25,16,77,19
punishment_0.25,16,78,18
punishment_0.25,16,79,37
punishment_0.25,16,80,34
punishment_0.25,16,81,34
punishment_0.25,16,82,26
punishment_0.25,16,83,40
punishment_0.25,16,84,96
punishment_0.25,16,85,38
punishment_0.25,16,86,62
punishment_0.25,16,87,41
punishment_0.25,16,88,33
punishment_0.25,16,89,18
punishment_0.25,16,90,74
punishment_0.25,16,91,55
punishment_0.25,16,92,73
punishment_0.25,16,93,56
punishment_0.25,16,94,30
punishment_0.25,16,95,22
punishment_0.25,16,96,86
punishment_0.25,16,97,49
punishment_0.25,16,98,63
punishment_0.25,16,99,75
punishment_0.25,16,100,13
punishment_0.25,16,101,47
punishment_0.25,16,102,63
punishment_0.25,16,103,19
punishment_0.25,16,104,46
punishment_0.25,16,105,24
punishment_0.25,16,106,150
punishment_0.25,16,107,20
punishment_0.25,16,108,31
punishment_0.25,16,109,17
punishment_0.25,16,110,42
punishment_0.25,16,111,16
punishment_0.25,16,112,40
punishment_0.25,16,113,36
punishment_0.25,16,114,148
punishment_0.25,16,115,86
punishment_0.25,16,116,8
punishment_0.25,16,117,41
punishment_0.25,16,118,150
punishment_0.25,16,119,35
punishment_0.25,16,120,94
punishment_0.25,16,121,34
punishment_0.25,16,122,69
punishment_0.25,16,123,16
punishment_0.25,16,124,22
punishment_0.25,16,125,46
punishment_0.25,16,126,24
punishment_0.25,16,127,18
punishment_0.25,16,128,24
punishment_0.25,16,129,19
punishment_0.25,16,130,54
punishment_0.25,16,131,51
punishment_0.25,16,132,29
punishment_0.25,16,133,46
punishment_0.25,16,134,28
punishment_0.25,16,135,23
punishment_0.25,16,136,39
punishment_0.25,16,137,48
punishment_0.25,16,138,56
punishment_0.25,16,139,15
punishment_0.25,16,140,14
punishment_0.25,16,141,18
punishment_0.25,16,142,31
punishment_0.25,16,143,68
punishment_0.25,16,144,26
punishment_0.25,16,145,12
punishment_0.25,16,146,18
punishment_0.25,16,147,36
punishment_0.25,16,148,12
punishment_0.25,16,149,25
punishment_0.25,16,150,36
punishment_0.25,17,1,150
punishment_0.25,17,2,150
punishment_0.25,17,3,68
punishment_0.25,17,4,69
punishment_0.25,17,5,85
punishment_0.25,17,6,145
punishment_0.25,17,7,150
punishment_0.25,17,8,64
punishment_0.25,17,9,148
punishment_0.25,17,10,62
punishment_0.25,17,11,32
punishment_0.25,17,12,24
punishment_0.25,17,13,21
punishment_0.25,17,14,81
punishment_0.25,17,15,24
punishment_0.25,17,16,23
punishment_0.25,17,17,15
punishment_0.25,17,18,33
punishment_0.25,17,19,69
punishment_0.25,17,20,35
punishment_0.25,17,21,37
punishment_0.25,17,22,73
punishment_0.25,17,23,148
punishment_0.25,17,24,35
punishment_0.25,17,25,22
punishment_0.25,17,26,14
punishment_0.25,17,27,27
punishment_0.25,17,28,62
punishment_0.25,17,29,31
punishment_0.25,17,30,23
punishment_0.25,17,31,67
punishment_0.25,17,32,30
punishment_0.25,17,33,15
punishment_0.25,17,34,34
punishment_0.25,17,35,48
punishment_0.25,17,36,30
punishment_0.25,17,37,24
punishment_0.25,17,38,59
punishment_0.25,17,39,20
punishment_0.25,17,40,25
punishment_0.25,17,41,20
punishment_0.25,17,42,11
punishment_0.25,17,43,21
punishment_0.25,17,44,22
punishment_0.25,17,45,14
punishment_0.25,17,46,21
punishment_0.25,17,47,26
punishment_0.25,17,48,47
punishment_0.25,17,49,12
punishment_0.25,17,50,15
punishment_0.25,17,51,20
punishment_0.25,17,52,27
punishment_0.25,17,53,33
punishment_0.25,17,54,32
punishment_0.25,17,55,19
punishment_0.25,17,56,29
punishment_0.25,17,57,11
punishment_0.25,17,58,15
punishment_0.25,17,59,14
punishment_0.25,17,60,20
punishment_0.25,17,61,27
punishment_0.25,17,62,31
punishment_0.25,17,63,27
punishment_0.25,17,64,34
punishment_0.25,17,65,29
punishment_0.25,17,66,9
punishment_0.25,17,67,15
punishment_0.25,17,68,18
punishment_0.25,17,69,8
punishment_0.25,17,70,10
punishment_0.25,17,71,29
punishment_0.25,17,72,11
punishment_0.25,17,73,10
punishment_0.25,17,74,24
punishment_0.25,17,75,22
punishment_0.25,17,76,12
punishment_0.25,17,77,9
punishment_0.25,17,78,19
punishment_0.25,17,79,20
punishment_0.25,17,80,16
punishment_0.25,17,81,27
punishment_0.25,17,82,15
punishment_0.25,17,83,7
punishment_0.25,17,84,16
punishment_0.25,17,85,13
punishment_0.25,17,86,18
punishment_0.25,17,87,18
punishment_0.25,17,88,30
punishment_0.25,17,89,12
punishment_0.25,17,90,29
punishment_0.25,17,91,22
punishment_0.25,17,92,15
punishment_0.25,17,93,12
punishment_0.25,17,94,17
